workload,total_num_tasks,total_task_durations,total_num_objects,total_object_sizes,norm_critical_path,num_nodes,worker_per_node,data_transfer_cost,scheduler,total job completion
rnn,217,2.2223927975,216,304192,0.9967651824,6,3,10, trivial_local,26736.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,3,100, trivial_local,267216.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,4,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,4,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,4,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,4,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,4,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,4,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,5,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,5,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,5,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,5,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,5,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,6,5,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,2,0.001, trivial_local,26.02827
rnn,217,2.2223927975,216,304192,0.9967651824,7,2,0.01, trivial_local,113.58027
rnn,217,2.2223927975,216,304192,0.9967651824,7,2,0.1, trivial_local,989.10027
rnn,217,2.2223927975,216,304192,0.9967651824,7,2,1, trivial_local,9744.30027
rnn,217,2.2223927975,216,304192,0.9967651824,7,2,10, trivial_local,97296.30027
rnn,217,2.2223927975,216,304192,0.9967651824,7,2,100, trivial_local,972816.30027
rnn,217,2.2223927975,216,304192,0.9967651824,7,3,0.001, trivial_local,18.87227
rnn,217,2.2223927975,216,304192,0.9967651824,7,3,0.01, trivial_local,42.92027
rnn,217,2.2223927975,216,304192,0.9967651824,7,3,0.1, trivial_local,283.40027
rnn,217,2.2223927975,216,304192,0.9967651824,7,3,1, trivial_local,2688.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,3,10, trivial_local,26736.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,3,100, trivial_local,267216.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,4,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,4,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,4,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,4,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,4,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,4,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,5,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,5,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,5,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,5,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,5,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,7,5,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,2,0.001, trivial_local,26.02827
rnn,217,2.2223927975,216,304192,0.9967651824,8,2,0.01, trivial_local,113.58027
rnn,217,2.2223927975,216,304192,0.9967651824,8,2,0.1, trivial_local,989.10027
rnn,217,2.2223927975,216,304192,0.9967651824,8,2,1, trivial_local,9744.30027
rnn,217,2.2223927975,216,304192,0.9967651824,8,2,10, trivial_local,97296.30027
rnn,217,2.2223927975,216,304192,0.9967651824,8,2,100, trivial_local,972816.30027
rnn,217,2.2223927975,216,304192,0.9967651824,8,3,0.001, trivial_local,18.87227
rnn,217,2.2223927975,216,304192,0.9967651824,8,3,0.01, trivial_local,42.92027
rnn,217,2.2223927975,216,304192,0.9967651824,8,3,0.1, trivial_local,283.40027
rnn,217,2.2223927975,216,304192,0.9967651824,8,3,1, trivial_local,2688.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,3,10, trivial_local,26736.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,3,100, trivial_local,267216.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,4,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,4,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,4,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,4,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,4,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,4,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,5,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,5,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,5,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,5,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,5,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,8,5,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,2,0.001, trivial_local,26.02827
rnn,217,2.2223927975,216,304192,0.9967651824,9,2,0.01, trivial_local,113.58027
rnn,217,2.2223927975,216,304192,0.9967651824,9,2,0.1, trivial_local,989.10027
rnn,217,2.2223927975,216,304192,0.9967651824,9,2,1, trivial_local,9744.30027
rnn,217,2.2223927975,216,304192,0.9967651824,9,2,10, trivial_local,97296.30027
rnn,217,2.2223927975,216,304192,0.9967651824,9,2,100, trivial_local,972816.30027
rnn,217,2.2223927975,216,304192,0.9967651824,9,3,0.001, trivial_local,18.87227
rnn,217,2.2223927975,216,304192,0.9967651824,9,3,0.01, trivial_local,42.92027
rnn,217,2.2223927975,216,304192,0.9967651824,9,3,0.1, trivial_local,283.40027
rnn,217,2.2223927975,216,304192,0.9967651824,9,3,1, trivial_local,2688.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,3,10, trivial_local,26736.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,3,100, trivial_local,267216.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,4,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,4,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,4,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,4,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,4,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,4,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,5,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,5,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,5,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,5,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,5,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,9,5,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,2,0.001, trivial_local,26.02827
rnn,217,2.2223927975,216,304192,0.9967651824,10,2,0.01, trivial_local,113.58027
rnn,217,2.2223927975,216,304192,0.9967651824,10,2,0.1, trivial_local,989.10027
rnn,217,2.2223927975,216,304192,0.9967651824,10,2,1, trivial_local,9744.30027
rnn,217,2.2223927975,216,304192,0.9967651824,10,2,10, trivial_local,97296.30027
rnn,217,2.2223927975,216,304192,0.9967651824,10,2,100, trivial_local,972816.30027
rnn,217,2.2223927975,216,304192,0.9967651824,10,3,0.001, trivial_local,18.87227
rnn,217,2.2223927975,216,304192,0.9967651824,10,3,0.01, trivial_local,42.92027
rnn,217,2.2223927975,216,304192,0.9967651824,10,3,0.1, trivial_local,283.40027
rnn,217,2.2223927975,216,304192,0.9967651824,10,3,1, trivial_local,2688.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,3,10, trivial_local,26736.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,3,100, trivial_local,267216.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,4,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,4,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,4,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,4,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,4,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,4,100, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,5,0.001, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,5,0.01, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,5,0.1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,5,1, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,5,10, trivial_local,16.20027
rnn,217,2.2223927975,216,304192,0.9967651824,10,5,100, trivial_local,16.20027
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,0.001, trivial,157.979729
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,0.01, trivial,1320.203729
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,0.1, trivial,12942.443729
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,1, trivial,129164.843729
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,10, trivial,1291388.843729
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,100, trivial,12913628.843729
rnn,428,3.1384637356,427,595024,0.8847018434,5,3,0.001, trivial,41.321327
rnn,428,3.1384637356,427,595024,0.8847018434,5,3,0.01, trivial,152.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,3,0.1, trivial,1268.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,3,1, trivial,12428.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,3,10, trivial,124028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,3,100, trivial,1240028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,4,0.001, trivial,38.649327
rnn,428,3.1384637356,427,595024,0.8847018434,5,4,0.01, trivial,126.201327
rnn,428,3.1384637356,427,595024,0.8847018434,5,4,0.1, trivial,1001.721327
rnn,428,3.1384637356,427,595024,0.8847018434,5,4,1, trivial,9756.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,4,10, trivial,97308.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,4,100, trivial,972828.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,5,0.001, trivial,35.657327
rnn,428,3.1384637356,427,595024,0.8847018434,5,5,0.01, trivial,96.281327
rnn,428,3.1384637356,427,595024,0.8847018434,5,5,0.1, trivial,702.521327
rnn,428,3.1384637356,427,595024,0.8847018434,5,5,1, trivial,6764.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,5,10, trivial,67388.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,5,100, trivial,673628.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,2,0.001, trivial,157.979729
rnn,428,3.1384637356,427,595024,0.8847018434,6,2,0.01, trivial,1320.203729
rnn,428,3.1384637356,427,595024,0.8847018434,6,2,0.1, trivial,12942.443729
rnn,428,3.1384637356,427,595024,0.8847018434,6,2,1, trivial,129164.843729
rnn,428,3.1384637356,427,595024,0.8847018434,6,2,10, trivial,1291388.843729
rnn,428,3.1384637356,427,595024,0.8847018434,6,2,100, trivial,12913628.843729
rnn,428,3.1384637356,427,595024,0.8847018434,6,3,0.001, trivial,41.321327
rnn,428,3.1384637356,427,595024,0.8847018434,6,3,0.01, trivial,152.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,3,0.1, trivial,1268.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,3,1, trivial,12428.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,3,10, trivial,124028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,3,100, trivial,1240028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,4,0.001, trivial,38.649327
rnn,428,3.1384637356,427,595024,0.8847018434,6,4,0.01, trivial,126.201327
rnn,428,3.1384637356,427,595024,0.8847018434,6,4,0.1, trivial,1001.721327
rnn,428,3.1384637356,427,595024,0.8847018434,6,4,1, trivial,9756.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,4,10, trivial,97308.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,4,100, trivial,972828.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,5,0.001, trivial,35.657327
rnn,428,3.1384637356,427,595024,0.8847018434,6,5,0.01, trivial,96.281327
rnn,428,3.1384637356,427,595024,0.8847018434,6,5,0.1, trivial,702.521327
rnn,428,3.1384637356,427,595024,0.8847018434,6,5,1, trivial,6764.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,5,10, trivial,67388.921327
rnn,428,3.1384637356,427,595024,0.8847018434,6,5,100, trivial,673628.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,2,0.001, trivial,157.979729
rnn,428,3.1384637356,427,595024,0.8847018434,7,2,0.01, trivial,1320.203729
rnn,428,3.1384637356,427,595024,0.8847018434,7,2,0.1, trivial,12942.443729
rnn,428,3.1384637356,427,595024,0.8847018434,7,2,1, trivial,129164.843729
rnn,428,3.1384637356,427,595024,0.8847018434,7,2,10, trivial,1291388.843729
rnn,428,3.1384637356,427,595024,0.8847018434,7,2,100, trivial,12913628.843729
rnn,428,3.1384637356,427,595024,0.8847018434,7,3,0.001, trivial,41.321327
rnn,428,3.1384637356,427,595024,0.8847018434,7,3,0.01, trivial,152.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,3,0.1, trivial,1268.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,3,1, trivial,12428.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,3,10, trivial,124028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,3,100, trivial,1240028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,4,0.001, trivial,38.649327
rnn,428,3.1384637356,427,595024,0.8847018434,7,4,0.01, trivial,126.201327
rnn,428,3.1384637356,427,595024,0.8847018434,7,4,0.1, trivial,1001.721327
rnn,428,3.1384637356,427,595024,0.8847018434,7,4,1, trivial,9756.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,4,10, trivial,97308.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,4,100, trivial,972828.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,5,0.001, trivial,35.657327
rnn,428,3.1384637356,427,595024,0.8847018434,7,5,0.01, trivial,96.281327
rnn,428,3.1384637356,427,595024,0.8847018434,7,5,0.1, trivial,702.521327
rnn,428,3.1384637356,427,595024,0.8847018434,7,5,1, trivial,6764.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,5,10, trivial,67388.921327
rnn,428,3.1384637356,427,595024,0.8847018434,7,5,100, trivial,673628.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,2,0.001, trivial,157.979729
rnn,428,3.1384637356,427,595024,0.8847018434,8,2,0.01, trivial,1320.203729
rnn,428,3.1384637356,427,595024,0.8847018434,8,2,0.1, trivial,12942.443729
rnn,428,3.1384637356,427,595024,0.8847018434,8,2,1, trivial,129164.843729
rnn,428,3.1384637356,427,595024,0.8847018434,8,2,10, trivial,1291388.843729
rnn,428,3.1384637356,427,595024,0.8847018434,8,2,100, trivial,12913628.843729
rnn,428,3.1384637356,427,595024,0.8847018434,8,3,0.001, trivial,41.321327
rnn,428,3.1384637356,427,595024,0.8847018434,8,3,0.01, trivial,152.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,3,0.1, trivial,1268.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,3,1, trivial,12428.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,3,10, trivial,124028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,3,100, trivial,1240028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,4,0.001, trivial,38.649327
rnn,428,3.1384637356,427,595024,0.8847018434,8,4,0.01, trivial,126.201327
rnn,428,3.1384637356,427,595024,0.8847018434,8,4,0.1, trivial,1001.721327
rnn,428,3.1384637356,427,595024,0.8847018434,8,4,1, trivial,9756.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,4,10, trivial,97308.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,4,100, trivial,972828.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,5,0.001, trivial,35.657327
rnn,428,3.1384637356,427,595024,0.8847018434,8,5,0.01, trivial,96.281327
rnn,428,3.1384637356,427,595024,0.8847018434,8,5,0.1, trivial,702.521327
rnn,428,3.1384637356,427,595024,0.8847018434,8,5,1, trivial,6764.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,5,10, trivial,67388.921327
rnn,428,3.1384637356,427,595024,0.8847018434,8,5,100, trivial,673628.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,2,0.001, trivial,157.979729
rnn,428,3.1384637356,427,595024,0.8847018434,9,2,0.01, trivial,1320.203729
rnn,428,3.1384637356,427,595024,0.8847018434,9,2,0.1, trivial,12942.443729
rnn,428,3.1384637356,427,595024,0.8847018434,9,2,1, trivial,129164.843729
rnn,428,3.1384637356,427,595024,0.8847018434,9,2,10, trivial,1291388.843729
rnn,428,3.1384637356,427,595024,0.8847018434,9,2,100, trivial,12913628.843729
rnn,428,3.1384637356,427,595024,0.8847018434,9,3,0.001, trivial,41.321327
rnn,428,3.1384637356,427,595024,0.8847018434,9,3,0.01, trivial,152.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,3,0.1, trivial,1268.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,3,1, trivial,12428.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,3,10, trivial,124028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,3,100, trivial,1240028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,4,0.001, trivial,38.649327
rnn,428,3.1384637356,427,595024,0.8847018434,9,4,0.01, trivial,126.201327
rnn,428,3.1384637356,427,595024,0.8847018434,9,4,0.1, trivial,1001.721327
rnn,428,3.1384637356,427,595024,0.8847018434,9,4,1, trivial,9756.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,4,10, trivial,97308.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,4,100, trivial,972828.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,5,0.001, trivial,35.657327
rnn,428,3.1384637356,427,595024,0.8847018434,9,5,0.01, trivial,96.281327
rnn,428,3.1384637356,427,595024,0.8847018434,9,5,0.1, trivial,702.521327
rnn,428,3.1384637356,427,595024,0.8847018434,9,5,1, trivial,6764.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,5,10, trivial,67388.921327
rnn,428,3.1384637356,427,595024,0.8847018434,9,5,100, trivial,673628.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,2,0.001, trivial,157.979729
rnn,428,3.1384637356,427,595024,0.8847018434,10,2,0.01, trivial,1320.203729
rnn,428,3.1384637356,427,595024,0.8847018434,10,2,0.1, trivial,12942.443729
rnn,428,3.1384637356,427,595024,0.8847018434,10,2,1, trivial,129164.843729
rnn,428,3.1384637356,427,595024,0.8847018434,10,2,10, trivial,1291388.843729
rnn,428,3.1384637356,427,595024,0.8847018434,10,2,100, trivial,12913628.843729
rnn,428,3.1384637356,427,595024,0.8847018434,10,3,0.001, trivial,41.321327
rnn,428,3.1384637356,427,595024,0.8847018434,10,3,0.01, trivial,152.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,3,0.1, trivial,1268.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,3,1, trivial,12428.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,3,10, trivial,124028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,3,100, trivial,1240028.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,4,0.001, trivial,38.649327
rnn,428,3.1384637356,427,595024,0.8847018434,10,4,0.01, trivial,126.201327
rnn,428,3.1384637356,427,595024,0.8847018434,10,4,0.1, trivial,1001.721327
rnn,428,3.1384637356,427,595024,0.8847018434,10,4,1, trivial,9756.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,4,10, trivial,97308.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,4,100, trivial,972828.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,5,0.001, trivial,35.657327
rnn,428,3.1384637356,427,595024,0.8847018434,10,5,0.01, trivial,96.281327
rnn,428,3.1384637356,427,595024,0.8847018434,10,5,0.1, trivial,702.521327
rnn,428,3.1384637356,427,595024,0.8847018434,10,5,1, trivial,6764.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,5,10, trivial,67388.921327
rnn,428,3.1384637356,427,595024,0.8847018434,10,5,100, trivial,673628.921327
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,0.001, location_aware,168.320077
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,0.01, location_aware,1431.632077
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,0.1, location_aware,14064.752077
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,1, location_aware,140395.952077
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,10, location_aware,1403707.952077
rnn,428,3.1384637356,427,595024,0.8847018434,5,2,100, location_aware,14036827.952078
